"Name","test_f1","entity_name","entity_removal_method","entity_removal_rate","entity_ratio","self_training_begin_step","seed","prior_loss_weight","overall_eer_weight","self_training_loss_weight","Runtime","State","Notes","User","Tags","Created","Sweep","adam_beta1","adam_beta2","adam_epsilon","cache_dir","confidence_test","config_name","data_cahce_index","data_dir","dataset","dev_file","dev_instances","device","do_eval","do_lower_case","do_predict","do_remove_entity","do_train","entity_ratio_margin","eval_all_checkpoints","evaluate_during_training","evaluation_method","false_positive_rate","fp16","fp16_opt_level","gradient_accumulation_steps","label_index","label_map.0","label_map.1","label_map.2","label_map.3","label_map.4","label_map.5","labels","learning_rate","load_big_file","load_weak","local_rank","logging_steps","max_grad_norm","max_seq_length","model_name_or_path","model_type","mt","mt_alpha1","mt_alpha2","mt_avg","mt_beta","mt_class","mt_lambda","mt_loss_type","mt_rampup","mt_updatefreq","n_gpu","no_cuda","not_record_to_csv","num_train_epochs","output_dir","overwrite_output_dir","per_gpu_eval_batch_size","per_gpu_train_batch_size","project_name","remove_labels_from_weak","rep_train_against_weak","save_steps","self_training_ensemble_label","self_training_hp_label","self_training_hp_label_category","self_training_label_mode","self_training_period","self_training_reinit","server_ip","server_port","shuffle_data","sweep_file","sweep_method","sweep_round","test_file","test_instances","tokenizer_name","train_file","train_instances","update_every_period","update_scheme","vat","vat_beta","vat_eps","vat_lambda","vat_loss_type","visible_device","vocab_dir","warmup_steps","weight_decay","whether_category_oriented","whether_self_training","write_examples_to_file","number_of_annotations","number_of_removal_annotations","number_of_removal_surfaceforms","best_dev_f1","best_dev_precision","best_dev_recall","dev_eval_loss","dev_f1","dev_precision","dev_recall","epoch","lr","student_loss","test_eval_loss","test_precision","test_recall","train_loss","training/_tags/B-Chemical_f1","training/_tags/B-Chemical_precision","training/_tags/B-Chemical_recall","training/_tags/B-Disease_f1","training/_tags/B-Disease_precision","training/_tags/B-Disease_recall","training/_tags/B-Gene_f1","training/_tags/B-Gene_precision","training/_tags/B-Gene_recall","training/_tags/I-Chemical_f1","training/_tags/I-Chemical_precision","training/_tags/I-Chemical_recall","training/_tags/I-Disease_f1","training/_tags/I-Disease_precision","training/_tags/I-Disease_recall","training/_tags/I-Gene_f1","training/_tags/I-Gene_precision","training/_tags/I-Gene_recall","training/_tags/L-Chemical_f1","training/_tags/L-Chemical_precision","training/_tags/L-Chemical_recall","training/_tags/L-Disease_f1","training/_tags/L-Disease_precision","training/_tags/L-Disease_recall","training/_tags/L-Gene_f1","training/_tags/L-Gene_precision","training/_tags/L-Gene_recall","training/_tags/O_f1","training/_tags/O_precision","training/_tags/O_recall","training/_tags/U-Chemical_f1","training/_tags/U-Chemical_precision","training/_tags/U-Chemical_recall","training/_tags/U-Disease_f1","training/_tags/U-Disease_precision","training/_tags/U-Disease_recall","training/_tags/U-Gene_f1","training/_tags/U-Gene_precision","training/_tags/U-Gene_recall","training/_tags/__f1","training/_tags/__precision","training/_tags/__recall","training/f1-measure-Disease","training/f1-measure-Gene","training/f1-measure-overall","training/loss/marginal_nll","training/loss/prior_er_margin","training/loss/self_training_loss","training/precision-Disease","training/precision-Gene","training/precision-overall","training/pred_entity_ratio","training/recall-Disease","training/recall-Gene","training/recall-overall","training/self_training_entity_ratio","validation_loss","training/f1-measure-Chemical","training/precision-Chemical","training/recall-Chemical","training/_tags/B-Species_f1","training/_tags/B-Species_precision","training/_tags/B-Species_recall","training/_tags/I-Species_f1","training/_tags/I-Species_precision","training/_tags/I-Species_recall","training/_tags/L-Species_f1","training/_tags/L-Species_precision","training/_tags/L-Species_recall","training/_tags/U-Species_f1","training/_tags/U-Species_precision","training/_tags/U-Species_recall","training/f1-measure-Species","training/precision-Species","training/recall-Species","training/_tags/B-CellLine_f1","training/_tags/B-CellLine_precision","training/_tags/B-CellLine_recall","training/_tags/I-CellLine_f1","training/_tags/I-CellLine_precision","training/_tags/I-CellLine_recall","training/_tags/L-CellLine_f1","training/_tags/L-CellLine_precision","training/_tags/L-CellLine_recall","training/_tags/U-CellLine_f1","training/_tags/U-CellLine_precision","training/_tags/U-CellLine_recall","training/f1-measure-CellLine","training/precision-CellLine","training/recall-CellLine"
"rich-capybara-110","0.6319082377476538","Species","remove_surfaceforms_randomly","0.8","0.01","500","0","10","0.5","10","2658","finished","-","possible961","","2023-03-18T00:00:15.000Z","","0.9","0.98","1e-8","","false","","pubmedbert-uncased","data/Species","self","dev_BIOUL.txt","2555","cuda:0","false","false","false","false","true","0.05","false","true","seqeval","0","false","O1","1","1","_","O","B-Species","I-Species","U-Species","L-Species","labels/Species.txt","0.00005","false","false","-1","100","1","128","pubmedbert-uncased","bert","0","0.99","0.995","exponential","10","kl","1","logits","300","1","1","false","false","50","output/Species/remove_surfaceforms_randomly/0.8/begin500_period1000_epoch50.0_LR5e-05","true","160","160","BOND_coca_partial14","false","1","10000","0","-1","-1","hard","1000","0","","","false","sweep/sweep.json","None","0","test_BIOUL.txt","7431","","train_BIOUL.txt","15195","false","update_all","0","1","0.001","1","logits","0","data/Species/pubmedbert-entity.vocab","0","0","false","false","false","5290","4190","764","0.6477272727272727","0.5573333333333333","0.7731196054254007","2.810990296165911","0.6336842105263157","0.5528007346189164","0.7422934648581998","10","0.00003947368421052632","0.2967678259741186","3.708051582479974","0.5521999479302265","0.7385097493036211","0.2270425404878354","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7594140768051147","0.6146953701972961","0.9932584762573242","","","","","","","","","","0","0","0","","","0.5530026521019392","0.9243090942250332","0.0721496255967814","0.0666396768618084","","","0.4750090220137135","0.04695991065198544","","","0.6616399622997172","0.03701084656622224","2.810990296165911","","","","0.6551541686058044","0.5088370442390442","0.9195820093154908","0.6743553280830383","0.5226055979728699","0.950293242931366","0.6162810921669006","0.4698558747768402","0.8952869772911072","0.4747570753097534","0.34764742851257324","0.7483890056610107","0.5530026521019392","0.4750090220137135","0.6616399622997172","","","","","","","","","","","","","","",""
"summer-glade-542","0.6285320468642316","CellLine","remove_annotations_randomly","0.8","0.01","200","0","10","0.5","10","2639","finished","-","possible961","","2023-03-21T12:13:15.000Z","","0.9","0.98","1e-8","","false","","pubmedbert-uncased","data/CellLine","self","dev_BIOUL.txt","2001","cuda:0","false","false","false","false","true","0.05","false","true","seqeval","0","false","O1","1","1","_","O","B-CellLine","I-CellLine","U-CellLine","L-CellLine","labels/CellLine.txt","0.00005","false","false","-1","100","1","128","pubmedbert-uncased","bert","0","0.99","0.995","exponential","10","kl","1","logits","300","1","1","false","false","50","output/CellLine/remove_annotations_randomly/0.8/begin200_period1000_epoch50.0_LR5e-05_seed0","true","160","160","BOND_coca_partial14","false","1","10000","0","-1","-1","hard","1000","0","","","false","sweep/sweep.json","None","0","test_BIOUL.txt","6146","","train_BIOUL.txt","12592","false","update_all","0","1","0.001","1","logits","0","data/CellLine/pubmedbert-entity.vocab","0","0","false","false","false","","","","0.6436781609195402","0.5656565656565656","0.7466666666666667","2.9233741717480575","0.6037399821905609","0.5037147102526003","0.7533333333333333","12","0.000037341772151898736","0.22105569834269204","2.2297054932716405","0.5503922751961376","0.7325301204819277","0.1223537160198475","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9124605059623718","0.8424450755119324","0.995168924331665","","","","","","","","","","0","0","0","","","0.5612758534761549","0.8463745352122684","0.030927823991456715","0.0377660832590469","","","0.4572843917492285","0.03934794021039325","","","0.7264869049154947","0.032186827882285114","2.9233741717480575","","","","","","","","","","","","","","","","","","","0.7365765571594238","0.6188063025474548","0.909711480140686","0.7915984392166138","0.682853639125824","0.94153892993927","0.7566779255867004","0.6384041905403137","0.9287407398223876","0.6064563393592834","0.5702592134475708","0.6475600600242615","0.5612758534761549","0.4572843917492285","0.7264869049154947"
"cosmic-night-545","0.6052363141788507","CellLine","remove_annotations_randomly","0.8","0.01","200","10","10","0.5","10","3008","finished","-","possible961","","2023-03-21T13:09:00.000Z","","0.9","0.98","1e-8","","false","","pubmedbert-uncased","data/CellLine","self","dev_BIOUL.txt","2001","cuda:0","false","false","false","false","true","0.05","false","true","seqeval","0","false","O1","1","1","_","O","B-CellLine","I-CellLine","U-CellLine","L-CellLine","labels/CellLine.txt","0.00005","false","false","-1","100","1","128","pubmedbert-uncased","bert","0","0.99","0.995","exponential","10","kl","1","logits","300","1","1","false","false","50","output/CellLine/remove_annotations_randomly/0.8/begin200_period1000_epoch50.0_LR5e-05_seed10","true","160","160","BOND_coca_partial14","false","1","10000","0","-1","-1","hard","1000","0","","","false","sweep/sweep.json","None","0","test_BIOUL.txt","6146","","train_BIOUL.txt","12592","false","update_all","0","1","0.001","1","logits","0","data/CellLine/pubmedbert-entity.vocab","0","0","false","false","false","","","","0.6234967622571693","0.5340729001584786","0.7488888888888889","4.499585097296412","0.5861486486486486","0.47275204359673023","0.7711111111111111","13","0.00003607594936708861","0.2278891638185229","2.624975178391169","0.5247641509433962","0.714859437751004","0.25944378151544073","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9215415716171264","0.8574463129043579","0.9959933161735536","","","","","","","","","","0","0","0","","","0.5812108193414972","0.7252815071382436","0.02433512790925334","0.0521134772856986","","","0.4972620208536494","0.04192595202687821","","","0.6992616033755275","0.03524715775775167","4.499585097296412","","","","","","","","","","","","","","","","","","","0.7733717560768127","0.6764357089996338","0.9027380347251892","0.7911956310272217","0.682157039642334","0.9417243599891664","0.7833895087242126","0.6838064193725586","0.916921317577362","0.28398385643959045","0.3035971224308014","0.2667509615421295","0.5812108193414972","0.4972620208536494","0.6992616033755275"
"swept-fog-120","0.5931974498288369","Gene","remove_surfaceforms_randomly","0.8","0.01","500","10","10","7","5","6592","finished","-","possible961","","2023-03-18T00:40:20.000Z","","0.9","0.98","1e-8","","false","","pubmedbert-uncased","data/Gene","self","dev_BIOUL.txt","12620","cuda:0","false","false","false","false","true","0.05","false","true","seqeval","0","false","O1","1","1","_","O","B-Gene","I-Gene","U-Gene","L-Gene","labels/Gene.txt","0.00005","false","false","-1","100","1","128","pubmedbert-uncased","bert","0","0.99","0.995","exponential","10","kl","1","logits","300","1","1","false","false","20","output/Gene/remove_surfaceforms_randomly/0.8/begin500_period1000_epoch20.0_LR5e-05","true","360","360","BOND_coca_partial14","false","1","10000","0","-1","-1","hard","1000","0","","","false","sweep/sweep.json","None","0","test_BIOUL.txt","36662","","train_BIOUL.txt","74905","false","update_all","0","1","0.001","1","logits","0","data/Gene/pubmedbert-entity.vocab","0","0","false","false","false","82803","65580","14257","0.5922582990065424","0.5246579017976926","0.6798553647173353","12.068694300537995","0.5225488406061712","0.5502153183635804","0.49753146512759894","3","0.00004043062200956938","0.8505617426682796","9.6696728611104","0.5310391363022942","0.6718360958952835","0.7062850160481048","","","","","","","0.588153064250946","0.44363415241241455","0.8723220229148865","","","","","","","0.5854764580726624","0.4297836124897003","0.91804701089859","","","","","","","0.5668523907661438","0.42693158984184265","0.8431988954544067","0.7247084975242615","0.5764389634132385","0.9756657481193542","","","","","","","0.3768408000469208","0.3946535885334015","0.36056649684906006","0","0","0","","0.5514176160198085","0.5514176160198085","3.063168830413562","0.8430259426141385","0.10979373032931102","","0.5284857023239123","0.5284857023239123","0.11211828075794468","","0.5764299123678087","0.5764299123678087","0.07606372819048506","12.068694300537995","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"hardy-microwave-130","0.5897877223178428","Species","remove_surfaceforms_randomly","0.8","0.01","500","20","10","0.5","10","2758","finished","-","possible961","","2023-03-18T01:49:51.000Z","","0.9","0.98","1e-8","","false","","pubmedbert-uncased","data/Species","self","dev_BIOUL.txt","2555","cuda:0","false","false","false","false","true","0.05","false","true","seqeval","0","false","O1","1","1","_","O","B-Species","I-Species","U-Species","L-Species","labels/Species.txt","0.00005","false","false","-1","100","1","128","pubmedbert-uncased","bert","0","0.99","0.995","exponential","10","kl","1","logits","300","1","1","false","false","50","output/Species/remove_surfaceforms_randomly/0.8/begin500_period1000_epoch50.0_LR5e-05","true","160","160","BOND_coca_partial14","false","1","10000","0","-1","-1","hard","1000","0","","","false","sweep/sweep.json","None","0","test_BIOUL.txt","7431","","train_BIOUL.txt","15195","false","update_all","0","1","0.001","1","logits","0","data/Species/pubmedbert-entity.vocab","0","0","false","false","false","5290","4191","744","0.6236138290932812","0.6620498614958449","0.5893958076448829","2.6365666096485825","0.6172363986519017","0.5063191153238547","0.7903822441430333","10","0.00003947368421052632","0.3084388621485076","2.6893318520169314","0.6542214679677556","0.536908077994429","0.2869224777093432","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7660658955574036","0.6234574317932129","0.9932628273963928","","","","","","","","","","0","0","0","","","0.5494206951657523","0.9819249681449976","0.07351875598697119","0.0577442419672299","","","0.47534334961747626","0.04723370131122161","","","0.650848741086641","0.03900032707738255","2.6365666096485825","","","","0.6603495478630066","0.5139885544776917","0.923249900341034","0.6860378980636597","0.5355541706085205","0.954138457775116","0.6263233423233032","0.48221468925476074","0.8932767510414124","0.6247841715812683","0.5027681589126587","0.8250027298927307","0.5494206951657523","0.47534334961747626","0.650848741086641","","","","","","","","","","","","","","",""
"sparkling-plasma-164","0.5687683647821007","Gene","remove_surfaceforms_randomly","0.8","0.01","500","20","10","7","5","8049","finished","-","possible961","","2023-03-18T05:07:55.000Z","","0.9","0.98","1e-8","","false","","pubmedbert-uncased","data/Gene","self","dev_BIOUL.txt","12620","cuda:0","false","false","false","false","true","0.05","false","true","seqeval","0","false","O1","1","1","_","O","B-Gene","I-Gene","U-Gene","L-Gene","labels/Gene.txt","0.00005","false","false","-1","100","1","128","pubmedbert-uncased","bert","0","0.99","0.995","exponential","10","kl","1","logits","300","1","1","false","false","20","output/Gene/remove_surfaceforms_randomly/0.8/begin500_period1000_epoch20.0_LR5e-05","true","360","360","BOND_coca_partial14","false","1","10000","0","-1","-1","hard","1000","0","","","false","sweep/sweep.json","None","0","test_BIOUL.txt","36662","","train_BIOUL.txt","74905","false","update_all","0","1","0.001","1","logits","0","data/Gene/pubmedbert-entity.vocab","0","0","false","false","false","82803","65582","14297","0.563464981925065","0.547969509791037","0.5798623183366942","15.342221400395497","0.5187027390354562","0.501951346429036","0.5366108059244837","4","0.000039234449760765554","0.949338791457393","9.828014873365328","0.5661028893587033","0.571459059543288","0.962959750901319","","","","","","","0.63744056224823","0.5039793848991394","0.8670474290847778","","","","","","","0.6105206608772278","0.4561247229576111","0.922926902770996","","","","","","","0.6107779145240784","0.4809842109680176","0.8365102410316467","0.7746625542640686","0.6428991556167603","0.9743592143058776","","","","","","","0.4205673933029175","0.4647149443626404","0.384080022573471","0","0","0","","0.5373342567524528","0.5373342567524528","3.921019582476569","0.8970764465005736","0.10038281855801293","","0.5229230082986535","0.5229230082986535","0.11801585381663296","","0.5525623361959123","0.5525623361959123","0.09034364174743344","15.342221400395497","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"major-river-175","0.5646329300550713","Gene","remove_surfaceforms_randomly","0.8","0.01","500","30","10","7","5","6474","finished","-","possible961","","2023-03-18T09:12:56.000Z","","0.9","0.98","1e-8","","false","","pubmedbert-uncased","data/Gene","self","dev_BIOUL.txt","12620","cuda:0","false","false","false","false","true","0.05","false","true","seqeval","0","false","O1","1","1","_","O","B-Gene","I-Gene","U-Gene","L-Gene","labels/Gene.txt","0.00005","false","false","-1","100","1","128","pubmedbert-uncased","bert","0","0.99","0.995","exponential","10","kl","1","logits","300","1","1","false","false","20","output/Gene/remove_surfaceforms_randomly/0.8/begin500_period1000_epoch20.0_LR5e-05","true","360","360","BOND_coca_partial14","false","1","10000","0","-1","-1","hard","1000","0","","","false","sweep/sweep.json","None","0","test_BIOUL.txt","36662","","train_BIOUL.txt","74905","false","update_all","0","1","0.001","1","logits","0","data/Gene/pubmedbert-entity.vocab","0","0","false","false","false","82803","65580","14300","0.5586819233414619","0.5075262709457541","0.621305889715597","13.881082640434888","0.5345406236889946","0.5375096674400619","0.5316041999860928","3","0.00004043062200956938","0.9312951132760326","10.681071226766038","0.5200806822039822","0.6175333760166939","0.9167676335745232","","","","","","","0.5935799479484558","0.4499703347682953","0.8718264698982239","","","","","","","0.5806606411933899","0.422561913728714","0.927785575389862","","","","","","","0.5588076114654541","0.4204966127872467","0.83270263671875","0.7241583466529846","0.5766670107841492","0.9730240702629088","","","","","","","0.4017358720302582","0.4087783098220825","0.39493194222450256","0","0","0","","0.534138543026185","0.534138543026185","3.5373363321144633","0.9000918191365163","0.10564255014211438","","0.5099522004285478","0.5099522004285478","0.11667290756917628","","0.5607333676480183","0.5607333676480183","0.08220737705312445","13.881082640434888","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"vocal-resonance-87","0.561627178599064","Gene","remove_surfaceforms_randomly","0.8","0.01","500","0","10","7","5","6745","finished","-","possible961","","2023-03-17T21:46:48.000Z","","0.9","0.98","1e-8","","false","","pubmedbert-uncased","data/Gene","self","dev_BIOUL.txt","12620","cuda:0","false","false","false","false","true","0.05","false","true","seqeval","0","false","O1","1","1","_","O","B-Gene","I-Gene","U-Gene","L-Gene","labels/Gene.txt","0.00005","false","false","-1","100","1","128","pubmedbert-uncased","bert","0","0.99","0.995","exponential","10","kl","1","logits","300","1","1","false","false","20","output/Gene/remove_surfaceforms_randomly/0.8/begin500_period1000_epoch20.0_LR5e-05","true","360","360","BOND_coca_partial14","false","1","10000","0","-1","-1","hard","1000","0","","","false","sweep/sweep.json","None","0","test_BIOUL.txt","36662","","train_BIOUL.txt","74905","false","update_all","0","1","0.001","1","logits","0","data/Gene/pubmedbert-entity.vocab","0","0","false","false","false","","","","0.5562689621110561","0.5645542427497314","0.5482233502538071","13.77157112622853","0.519748390871855","0.5481755766412096","0.49412419164174953","4","0.000039234449760765554","0.8386286752782474","6.669518731210694","0.5825561840697141","0.5421498185957174","0.8381331837942095","","","","","","","0.6341233849525452","0.5004028081893921","0.8653735518455505","","","","","","","0.6112284660339355","0.4592517018318176","0.9135395288467408","","","","","","","0.6002730131149292","0.4697392582893371","0.831271231174469","0.7762347459793091","0.6441097855567932","0.9765531420707704","","","","","","","0.3721460998058319","0.42969194054603577","0.3281933665275574","0","0","0","","0.5385579648598089","0.5385579648598089","3.504561872570357","0.8401413374218413","0.10404511935131291","","0.5316809277985998","0.5316809277985998","0.11162094173890502","","0.5456152354886532","0.5456152354886532","0.07951970704665459","13.77157112622853","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"azure-plasma-184","0.5523765121586142","Gene","remove_surfaceforms_randomly","0.8","0.01","500","40","10","7","5","6912","finished","-","possible961","","2023-03-18T12:54:01.000Z","","0.9","0.98","1e-8","","false","","pubmedbert-uncased","data/Gene","self","dev_BIOUL.txt","12620","cuda:0","false","false","false","false","true","0.05","false","true","seqeval","0","false","O1","1","1","_","O","B-Gene","I-Gene","U-Gene","L-Gene","labels/Gene.txt","0.00005","false","false","-1","100","1","128","pubmedbert-uncased","bert","0","0.99","0.995","exponential","10","kl","1","logits","300","1","1","false","false","20","output/Gene/remove_surfaceforms_randomly/0.8/begin500_period1000_epoch20.0_LR5e-05","true","360","360","BOND_coca_partial14","false","1","10000","0","-1","-1","hard","1000","0","","","false","sweep/sweep.json","None","0","test_BIOUL.txt","36662","","train_BIOUL.txt","74905","false","update_all","0","1","0.001","1","logits","0","data/Gene/pubmedbert-entity.vocab","0","0","false","false","false","","","","0.5488981201154686","0.5558645276292336","0.542104165217996","13.237179524513238","0.5475870412689877","0.5298861788617886","0.5665113691676518","4","0.000039234449760765554","0.8987374352622975","10.048230387220691","0.5722893097750096","0.5338028502999692","0.9075832952905004","","","","","","","0.6242419481277466","0.487582266330719","0.8673403263092041","","","","","","","0.6153409481048584","0.46187493205070496","0.92153799533844","","","","","","","0.6076114177703857","0.4769545793533325","0.8368609547615051","0.7762162685394287","0.645221471786499","0.9739508032798768","","","","","","","0.4067874848842621","0.4316706359386444","0.3846166729927063","0","0","0","","0.5330098058834803","0.5330098058834803","4.15784864131921","0.9017612130375716","0.09524509480647872","","0.5152413516271467","0.5152413516271467","0.11569652260000188","","0.5520475472441149","0.5520475472441149","0.0858837741434126","13.237179524513238","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dainty-microwave-457","0.5360894611995933","CellLine","remove_surfaceforms_randomly","0.8","0.01","200","0","10","0.5","10","2780","finished","-","possible961","","2023-03-20T23:43:09.000Z","","0.9","0.98","1e-8","","false","","pubmedbert-uncased","data/CellLine","self","dev_BIOUL.txt","2001","cuda:0","false","false","false","false","true","0.05","false","true","seqeval","0","false","O1","1","1","_","O","B-CellLine","I-CellLine","U-CellLine","L-CellLine","labels/CellLine.txt","0.00005","false","false","-1","100","1","128","pubmedbert-uncased","bert","0","0.99","0.995","exponential","10","kl","1","logits","300","1","1","false","false","50","output/CellLine/remove_surfaceforms_randomly/0.8/begin200_period1000_epoch50.0_LR5e-05_seed0","true","160","160","BOND_coca_partial14","false","1","10000","0","-1","-1","hard","1000","0","","","false","sweep/sweep.json","None","0","test_BIOUL.txt","6146","","train_BIOUL.txt","12592","false","update_all","0","1","0.001","1","logits","0","data/CellLine/pubmedbert-entity.vocab","0","0","false","false","false","","","","0.5806451612903225","0.49606299212598426","0.7","3.982509279365928","0.556628621597893","0.46008708272859217","0.7044444444444444","13","0.00003607594936708861","0.2165695317944261","3.209286084032746","0.46365767878077374","0.6353413654618474","0.12985610717540724","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9203729629516602","0.8565932512283325","0.994414448738098","","","","","","","","","","0","0","0","","","0.4955338851101714","0.9844589936553706","0.031023882625423094","0.05313146904367825","","","0.4051319844566528","0.043983923971421375","","","0.6378691983122363","0.03614245134989034","3.982509279365928","","","","","","","","","","","","","","","","","","","0.7330318689346313","0.6237650513648987","0.8887097835540771","0.7952145338058472","0.6849581003189087","0.9477762579917908","0.7855513691902161","0.6870301961898804","0.9170589447021484","0.17297297716140747","0.3174603283405304","0.11887072771787643","0.4955338851101714","0.4051319844566528","0.6378691983122363"
"hearty-surf-470","0.5253164556962024","CellLine","remove_surfaceforms_randomly","0.8","0.01","200","20","10","0.5","10","2517","finished","-","possible961","","2023-03-21T01:37:12.000Z","","0.9","0.98","1e-8","","false","","pubmedbert-uncased","data/CellLine","self","dev_BIOUL.txt","2001","cuda:0","false","false","false","false","true","0.05","false","true","seqeval","0","false","O1","1","1","_","O","B-CellLine","I-CellLine","U-CellLine","L-CellLine","labels/CellLine.txt","0.00005","false","false","-1","100","1","128","pubmedbert-uncased","bert","0","0.99","0.995","exponential","10","kl","1","logits","300","1","1","false","false","50","output/CellLine/remove_surfaceforms_randomly/0.8/begin200_period1000_epoch50.0_LR5e-05_seed20","true","160","160","BOND_coca_partial14","false","1","10000","0","-1","-1","hard","1000","0","","","false","sweep/sweep.json","None","0","test_BIOUL.txt","6146","","train_BIOUL.txt","12592","false","update_all","0","1","0.001","1","logits","0","data/CellLine/pubmedbert-entity.vocab","0","0","false","false","false","","","","0.5693430656934306","0.4482758620689655","0.78","5.4421717227134385","0.5169045830202855","0.3904653802497162","0.7644444444444445","12","0.000037341772151898736","0.2027159214504488","3.6319199014900616","0.40923352756611386","0.7333333333333333","0.07672712776214398","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9121274948120116","0.8430861234664917","0.993485152721405","","","","","","","","","","0","0","0","","","0.4996971008221102","1.102790743312349","0.03570801444012083","0.04581896306594859","","","0.3767699836867862","0.04738065972374239","","","0.7416827231856133","0.04011975429271429","5.4421717227134385","","","","","","","","","","","","","","","","","","","0.7712023854255676","0.6559179425239563","0.9356531500816344","0.7796959280967712","0.6555559039115906","0.9618346095085144","0.7821500301361084","0.6662135720252991","0.9469391703605652","0.1269841194152832","0.6666666865348816","0.07017543911933899","0.4996971008221102","0.3767699836867862","0.7416827231856133"
"robust-wind-548","0.5236118318629994","CellLine","remove_annotations_randomly","0.8","0.01","200","20","10","0.5","10","2911","finished","-","possible961","","2023-03-21T14:08:26.000Z","","0.9","0.98","1e-8","","false","","pubmedbert-uncased","data/CellLine","self","dev_BIOUL.txt","2001","cuda:0","false","false","false","false","true","0.05","false","true","seqeval","0","false","O1","1","1","_","O","B-CellLine","I-CellLine","U-CellLine","L-CellLine","labels/CellLine.txt","0.00005","false","false","-1","100","1","128","pubmedbert-uncased","bert","0","0.99","0.995","exponential","10","kl","1","logits","300","1","1","false","false","50","output/CellLine/remove_annotations_randomly/0.8/begin200_period1000_epoch50.0_LR5e-05_seed20","true","160","160","BOND_coca_partial14","false","1","10000","0","-1","-1","hard","1000","0","","","false","sweep/sweep.json","None","0","test_BIOUL.txt","6146","","train_BIOUL.txt","12592","false","update_all","0","1","0.001","1","logits","0","data/CellLine/pubmedbert-entity.vocab","0","0","false","false","false","","","","0.5224429727740986","0.39053905390539057","0.7888888888888889","6.018149411954713","0.5084745762711864","0.3726708074534162","0.8","13","0.00003607594936708861","0.2739371092350717","5.512141059151019","0.3867382138750479","0.8104417670682731","0.27908316261251204","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9194393754005432","0.8566805720329285","0.9921202063560486","","","","","","","","","","0","0","0","","","0.4918991751289458","1.3101768036414143","0.040894041690290296","0.04682418196829859","","","0.3572485560169936","0.05306542743463885","","","0.7894514767932489","0.04674067261428867","6.018149411954713","","","","","","","","","","","","","","","","","","","0.7815413475036621","0.6675913333892822","0.9423977732658386","0.8046625852584839","0.6930055022239685","0.9592105150222778","0.7928861975669861","0.6797385811805725","0.9512246251106262","0.45393362641334534","0.36195412278175354","0.6085874438285828","0.4918991751289458","0.3572485560169936","0.7894514767932489"
"frosty-capybara-552","0.505443234836703","CellLine","remove_annotations_randomly","0.8","0.01","200","30","10","0.5","10","3264","finished","-","possible961","","2023-03-21T14:57:21.000Z","","0.9","0.98","1e-8","","false","","pubmedbert-uncased","data/CellLine","self","dev_BIOUL.txt","2001","cuda:0","false","false","false","false","true","0.05","false","true","seqeval","0","false","O1","1","1","_","O","B-CellLine","I-CellLine","U-CellLine","L-CellLine","labels/CellLine.txt","0.00005","false","false","-1","100","1","128","pubmedbert-uncased","bert","0","0.99","0.995","exponential","10","kl","1","logits","300","1","1","false","false","50","output/CellLine/remove_annotations_randomly/0.8/begin200_period1000_epoch50.0_LR5e-05_seed30","true","160","160","BOND_coca_partial14","false","1","10000","0","-1","-1","hard","1000","0","","","false","sweep/sweep.json","None","0","test_BIOUL.txt","6146","","train_BIOUL.txt","12592","false","update_all","0","1","0.001","1","logits","0","data/CellLine/pubmedbert-entity.vocab","0","0","false","false","false","2500","2000","1191","0.5304029304029304","0.3956284153005464","0.8044444444444444","6.7725550156003385","0.497581202487906","0.36108324974924777","0.8","15","0.000034810126582278487","0.20052373168124688","5.175223128575493","0.373134328358209","0.7831325301204819","0.21372005313722975","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9254049062728882","0.8665762543678284","0.992802619934082","","","","","","","","","","0","0","0","","","0.48415885765279065","1.2385867039891774","0.03350362752941689","0.07024185525419356","","","0.35168753292005994","0.05216138036657207","","","0.7767337807606264","0.04406874445085232","6.7725550156003385","","","","","","","","","","","","","","","","","","","0.7540581822395325","0.6308482885360718","0.9370771050453186","0.8070093393325806","0.6975371837615967","0.95723956823349","0.7743391990661621","0.6517841219902039","0.953655242919922","0.4611243009567261","0.3527986407279968","0.6654478907585144","0.48415885765279065","0.35168753292005994","0.7767337807606264"
